date,url,title,dates2,month,year
"junio 21, 2021",https://lopezobrador.org.mx/2021/06/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-556/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-21,6,2021
"junio 18, 2021",https://lopezobrador.org.mx/2021/06/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-555/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-18,6,2021
"junio 17, 2021",https://lopezobrador.org.mx/2021/06/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-554/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-17,6,2021
"junio 16, 2021",https://lopezobrador.org.mx/2021/06/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-553/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-16,6,2021
"junio 15, 2021",https://lopezobrador.org.mx/2021/06/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-552/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-15,6,2021
"junio 14, 2021",https://lopezobrador.org.mx/2021/06/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-551/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-14,6,2021
"junio 11, 2021",https://lopezobrador.org.mx/2021/06/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-550/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-11,6,2021
"junio 10, 2021",https://lopezobrador.org.mx/2021/06/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-549/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-10,6,2021
"junio 9, 2021",https://lopezobrador.org.mx/2021/06/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-548/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-09,6,2021
"junio 8, 2021",https://lopezobrador.org.mx/2021/06/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-547/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-08,6,2021
"junio 7, 2021",https://lopezobrador.org.mx/2021/06/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-546/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-07,6,2021
"junio 4, 2021",https://lopezobrador.org.mx/2021/06/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-545/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-04,6,2021
"junio 3, 2021",https://lopezobrador.org.mx/2021/06/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-544/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-03,6,2021
"junio 2, 2021",https://lopezobrador.org.mx/2021/06/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-543/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-02,6,2021
"junio 1, 2021",https://lopezobrador.org.mx/2021/06/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-542/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-06-01,6,2021
"mayo 31, 2021",https://lopezobrador.org.mx/2021/05/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-541/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-31,5,2021
"mayo 28, 2021",https://lopezobrador.org.mx/2021/05/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-540/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-28,5,2021
"mayo 27, 2021",https://lopezobrador.org.mx/2021/05/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-539/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-27,5,2021
"mayo 26, 2021",https://lopezobrador.org.mx/2021/05/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-538/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-26,5,2021
"mayo 25, 2021",https://lopezobrador.org.mx/2021/05/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-537/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-25,5,2021
"mayo 24, 2021",https://lopezobrador.org.mx/2021/05/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-536/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-24,5,2021
"mayo 21, 2021",https://lopezobrador.org.mx/2021/05/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-535/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-21,5,2021
"mayo 20, 2021",https://lopezobrador.org.mx/2021/05/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-534/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-20,5,2021
"mayo 19, 2021",https://lopezobrador.org.mx/2021/05/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-533/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-19,5,2021
"mayo 18, 2021",https://lopezobrador.org.mx/2021/05/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-532/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-18,5,2021
"mayo 17, 2021",https://lopezobrador.org.mx/2021/05/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-531/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador en Coahuila,2021-05-17,5,2021
"mayo 14, 2021",https://lopezobrador.org.mx/2021/05/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-530/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-14,5,2021
"mayo 13, 2021",https://lopezobrador.org.mx/2021/05/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-529/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-13,5,2021
"mayo 12, 2021",https://lopezobrador.org.mx/2021/05/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-528/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-12,5,2021
"mayo 11, 2021",https://lopezobrador.org.mx/2021/05/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-527/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-11,5,2021
"mayo 10, 2021",https://lopezobrador.org.mx/2021/05/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-526/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-10,5,2021
"mayo 7, 2021",https://lopezobrador.org.mx/2021/05/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-525/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-07,5,2021
"mayo 6, 2021",https://lopezobrador.org.mx/2021/05/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-524/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-06,5,2021
"mayo 5, 2021",https://lopezobrador.org.mx/2021/05/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-523/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-05,5,2021
"mayo 4, 2021",https://lopezobrador.org.mx/2021/05/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-522/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-04,5,2021
"mayo 3, 2021",https://lopezobrador.org.mx/2021/05/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-521/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-05-03,5,2021
"abril 30, 2021",https://lopezobrador.org.mx/2021/04/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-520/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-30,4,2021
"abril 29, 2021",https://lopezobrador.org.mx/2021/04/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-519/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-29,4,2021
"abril 28, 2021",https://lopezobrador.org.mx/2021/04/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-518/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-28,4,2021
"abril 27, 2021",https://lopezobrador.org.mx/2021/04/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-517/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-27,4,2021
"abril 26, 2021",https://lopezobrador.org.mx/2021/04/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-516/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-26,4,2021
"abril 23, 2021",https://lopezobrador.org.mx/2021/04/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-515/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-23,4,2021
"abril 22, 2021",https://lopezobrador.org.mx/2021/04/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-514/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-22,4,2021
"abril 21, 2021",https://lopezobrador.org.mx/2021/04/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-513/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-21,4,2021
"abril 20, 2021",https://lopezobrador.org.mx/2021/04/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-512/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-20,4,2021
"abril 19, 2021",https://lopezobrador.org.mx/2021/04/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-511/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-19,4,2021
"abril 16, 2021",https://lopezobrador.org.mx/2021/04/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-510/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-16,4,2021
"abril 15, 2021",https://lopezobrador.org.mx/2021/04/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-509/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-15,4,2021
"abril 14, 2021",https://lopezobrador.org.mx/2021/04/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-508/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-14,4,2021
"abril 13, 2021",https://lopezobrador.org.mx/2021/04/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-507/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-13,4,2021
"abril 12, 2021",https://lopezobrador.org.mx/2021/04/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-506/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-12,4,2021
"abril 9, 2021",https://lopezobrador.org.mx/2021/04/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-505/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-09,4,2021
"abril 8, 2021",https://lopezobrador.org.mx/2021/04/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-504/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-08,4,2021
"abril 7, 2021",https://lopezobrador.org.mx/2021/04/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-503/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-07,4,2021
"abril 6, 2021",https://lopezobrador.org.mx/2021/04/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-502/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-06,4,2021
"abril 5, 2021",https://lopezobrador.org.mx/2021/04/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-501/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-04-05,4,2021
"marzo 31, 2021",https://lopezobrador.org.mx/2021/03/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-500/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-31,3,2021
"marzo 30, 2021",https://lopezobrador.org.mx/2021/03/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-499/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-30,3,2021
"marzo 29, 2021",https://lopezobrador.org.mx/2021/03/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-498/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-29,3,2021
"marzo 26, 2021",https://lopezobrador.org.mx/2021/03/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-497/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-26,3,2021
"marzo 25, 2021",https://lopezobrador.org.mx/2021/03/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-campeche-2/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador desde Campeche,2021-03-25,3,2021
"marzo 24, 2021",https://lopezobrador.org.mx/2021/03/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-496/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-24,3,2021
"marzo 23, 2021",https://lopezobrador.org.mx/2021/03/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-495/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-23,3,2021
"marzo 22, 2021",https://lopezobrador.org.mx/2021/03/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-494/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-22,3,2021
"marzo 19, 2021",https://lopezobrador.org.mx/2021/03/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-493/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-19,3,2021
"marzo 18, 2021",https://lopezobrador.org.mx/2021/03/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-492/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-18,3,2021
"marzo 17, 2021",https://lopezobrador.org.mx/2021/03/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-491/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-17,3,2021
"marzo 16, 2021",https://lopezobrador.org.mx/2021/03/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-490/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-16,3,2021
"marzo 15, 2021",https://lopezobrador.org.mx/2021/03/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-489/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-15,3,2021
"marzo 12, 2021",https://lopezobrador.org.mx/2021/03/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-488/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-12,3,2021
"marzo 11, 2021",https://lopezobrador.org.mx/2021/03/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-487/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-11,3,2021
"marzo 10, 2021",https://lopezobrador.org.mx/2021/03/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-486/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-10,3,2021
"marzo 9, 2021",https://lopezobrador.org.mx/2021/03/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-485/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-09,3,2021
"marzo 8, 2021",https://lopezobrador.org.mx/2021/03/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-484/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-08,3,2021
"marzo 5, 2021",https://lopezobrador.org.mx/2021/03/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-483/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-05,3,2021
"marzo 4, 2021",https://lopezobrador.org.mx/2021/03/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-482/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-04,3,2021
"marzo 3, 2021",https://lopezobrador.org.mx/2021/03/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-481/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-03,3,2021
"marzo 2, 2021",https://lopezobrador.org.mx/2021/03/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-480/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-02,3,2021
"marzo 1, 2021",https://lopezobrador.org.mx/2021/03/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-479/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-03-01,3,2021
"febrero 26, 2021",https://lopezobrador.org.mx/2021/02/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-478/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-26,2,2021
"febrero 25, 2021",https://lopezobrador.org.mx/2021/02/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-477/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-25,2,2021
"febrero 24, 2021",https://lopezobrador.org.mx/2021/02/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-476/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-24,2,2021
"febrero 23, 2021",https://lopezobrador.org.mx/2021/02/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-475/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-23,2,2021
"febrero 22, 2021",https://lopezobrador.org.mx/2021/02/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-474/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-22,2,2021
"febrero 19, 2021",https://lopezobrador.org.mx/2021/02/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-473/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-19,2,2021
"febrero 18, 2021",https://lopezobrador.org.mx/2021/02/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-472/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-18,2,2021
"febrero 17, 2021",https://lopezobrador.org.mx/2021/02/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-471/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-17,2,2021
"febrero 16, 2021",https://lopezobrador.org.mx/2021/02/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-470/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-16,2,2021
"febrero 15, 2021",https://lopezobrador.org.mx/2021/02/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-469/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-15,2,2021
"febrero 14, 2021",https://lopezobrador.org.mx/2021/02/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-oaxaca-2/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador desde Oaxaca,2021-02-14,2,2021
"febrero 12, 2021",https://lopezobrador.org.mx/2021/02/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-468/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-12,2,2021
"febrero 10, 2021",https://lopezobrador.org.mx/2021/02/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-467/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-10,2,2021
"febrero 9, 2021",https://lopezobrador.org.mx/2021/02/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-466/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-09,2,2021
"febrero 8, 2021",https://lopezobrador.org.mx/2021/02/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-465/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-02-08,2,2021
"enero 22, 2021",https://lopezobrador.org.mx/2021/01/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-464/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-22,1,2021
"enero 21, 2021",https://lopezobrador.org.mx/2021/01/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-463/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-21,1,2021
"enero 20, 2021",https://lopezobrador.org.mx/2021/01/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-462/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-20,1,2021
"enero 19, 2021",https://lopezobrador.org.mx/2021/01/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-461/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-19,1,2021
"enero 18, 2021",https://lopezobrador.org.mx/2021/01/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-460/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-18,1,2021
"enero 15, 2021",https://lopezobrador.org.mx/2021/01/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-459/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-15,1,2021
"enero 14, 2021",https://lopezobrador.org.mx/2021/01/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-458/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-14,1,2021
"enero 13, 2021",https://lopezobrador.org.mx/2021/01/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-457/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-13,1,2021
"enero 12, 2021",https://lopezobrador.org.mx/2021/01/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-456/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-12,1,2021
"enero 11, 2021",https://lopezobrador.org.mx/2021/01/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-455/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-11,1,2021
"enero 8, 2021",https://lopezobrador.org.mx/2021/01/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-454/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-01-08,1,2021
