,date,url,title,dates2,month,year,Unnamed: 6,Unnamed: 7
759,"octubre 8, 2021",https://lopezobrador.org.mx/2021/10/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-619/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-08,10,2021,,
760,"octubre 11, 2021",https://lopezobrador.org.mx/2021/10/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-620/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-11,10,2021,,
761,"octubre 12, 2021",https://lopezobrador.org.mx/2021/10/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-621/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-12,10,2021,,
762,"octubre 13, 2021",https://lopezobrador.org.mx/2021/10/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-622/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-13,10,2021,,
763,"octubre 14, 2021",https://lopezobrador.org.mx/2021/10/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-623/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-14,10,2021,,
764,"octubre 15, 2021",https://lopezobrador.org.mx/2021/10/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-624/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-15,10,2021,,
765,"octubre 18, 2021",https://lopezobrador.org.mx/2021/10/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-625/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-18,10,2021,,
766,"octubre 19, 2021",https://lopezobrador.org.mx/2021/10/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-626/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-19,10,2021,,
767,"octubre 20, 2021",https://lopezobrador.org.mx/2021/10/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-627/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-20,10,2021,,
768,"octubre 21, 2021",https://lopezobrador.org.mx/2021/10/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-628/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-21,10,2021,,
769,"octubre 22, 2021",https://lopezobrador.org.mx/2021/10/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-629/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-22,10,2021,,
770,"octubre 25, 2021",https://lopezobrador.org.mx/2021/10/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-630/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-25,10,2021,,
771,"octubre 26, 2021",https://lopezobrador.org.mx/2021/10/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-631/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-26,10,2021,,
772,"octubre 27, 2021",https://lopezobrador.org.mx/2021/10/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-632/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-27,10,2021,,
773,"octubre 28, 2021",https://lopezobrador.org.mx/2021/10/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-633/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-10-28,10,2021,,
774,"octubre 29, 2021",https://lopezobrador.org.mx/2021/10/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-634/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Campeche",2021-10-29,10,2021,,
775,"noviembre 3, 2021",https://lopezobrador.org.mx/2021/11/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-635/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-11-03,11,2021,,
776,"noviembre 4, 2021",https://lopezobrador.org.mx/2021/11/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-636/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-11-04,11,2021,,
777,"noviembre 5, 2021",https://lopezobrador.org.mx/2021/11/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-637/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-11-05,11,2021,,
778,"noviembre 8, 2021",https://lopezobrador.org.mx/2021/11/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-638/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-11-08,11,2021,,
779,"noviembre 10, 2021",https://lopezobrador.org.mx/2021/11/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-639/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-11-10,11,2021,,
780,"noviembre 11, 2021",https://lopezobrador.org.mx/2021/11/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-colima-2/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Colima",2021-11-11,11,2021,,
781,"noviembre 12, 2021",https://lopezobrador.org.mx/2021/11/12/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-sonora-2/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Sonora",2021-11-12,11,2021,,
782,"noviembre 15, 2021",https://lopezobrador.org.mx/2021/11/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-640/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-11-15,11,2021,,
783,"noviembre 16, 2021",https://lopezobrador.org.mx/2021/11/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-641/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-11-16,11,2021,,
784,"noviembre 17, 2021",https://lopezobrador.org.mx/2021/11/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-quintana-roo-2/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Quintana Roo",2021-11-17,11,2021,,
785,"noviembre 22, 2021",https://lopezobrador.org.mx/2021/11/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-642/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-11-22,11,2021,,
786,"noviembre 23, 2021",https://lopezobrador.org.mx/2021/11/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-643/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-11-23,11,2021,,
788,"noviembre 25, 2021",https://lopezobrador.org.mx/2021/11/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-zacatecas/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Zacatecas",2021-11-25,11,2021,,
789,"noviembre 26, 2021",https://lopezobrador.org.mx/2021/11/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-guanajuato-2/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Guanajuato",2021-11-26,11,2021,,
790,"noviembre 29, 2021",https://lopezobrador.org.mx/2021/11/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-oaxaca-4/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Oaxaca",2021-11-29,11,2021,,
791,"noviembre 30, 2021",https://lopezobrador.org.mx/2021/11/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-la-ciudad-de-mexico/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde la Ciudad de México",2021-11-30,11,2021,,
792,"diciembre 2, 2021",https://lopezobrador.org.mx/2021/12/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-644/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-02,12,2021,,
793,"diciembre 3, 2021",https://lopezobrador.org.mx/2021/12/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-michoacan/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Michoacán",2021-12-03,12,2021,,
794,"diciembre 4, 2021",https://lopezobrador.org.mx/2021/12/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-el-estado-de-mexico/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde el Estado de México",2021-12-04,12,2021,,
795,"diciembre 6, 2021",https://lopezobrador.org.mx/2021/12/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-645/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-06,12,2021,,
796,"diciembre 7, 2021",https://lopezobrador.org.mx/2021/12/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-jalisco-4/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Jalisco",2021-12-07,12,2021,,
797,"diciembre 8, 2021",https://lopezobrador.org.mx/2021/12/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-nayarit-2/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Nayarit",2021-12-08,12,2021,,
798,"diciembre 9, 2021",https://lopezobrador.org.mx/2021/12/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-646/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-09,12,2021,,
799,"diciembre 10, 2021",https://lopezobrador.org.mx/2021/12/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-647/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Chihuahua",2021-12-10,12,2021,,
800,"diciembre 11, 2021",https://lopezobrador.org.mx/2021/12/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-baja-california/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Baja California",2021-12-11,12,2021,,
801,"diciembre 13, 2021",https://lopezobrador.org.mx/2021/12/13/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-648/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-13,12,2021,,
802,"diciembre 14, 2021",https://lopezobrador.org.mx/2021/12/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-649/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-14,12,2021,,
803,"diciembre 15, 2021",https://lopezobrador.org.mx/2021/12/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-650/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-15,12,2021,,
804,"diciembre 16, 2021",https://lopezobrador.org.mx/2021/12/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-651/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-16,12,2021,,
805,"diciembre 17, 2021",https://lopezobrador.org.mx/2021/12/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-tabasco-2/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Tabasco",2021-12-17,12,2021,,
806,"diciembre 20, 2021",https://lopezobrador.org.mx/2021/12/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-652/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-20,12,2021,,
807,"diciembre 21, 2021",https://lopezobrador.org.mx/2021/12/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-653/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-21,12,2021,,
808,"diciembre 22, 2021",https://lopezobrador.org.mx/2021/12/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-654/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-22,12,2021,,
809,"diciembre 23, 2021",https://lopezobrador.org.mx/2021/12/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-655/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-23,12,2021,,
810,"diciembre 27, 2021",https://lopezobrador.org.mx/2021/12/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-656/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-27,12,2021,,
811,"diciembre 28, 2021",https://lopezobrador.org.mx/2021/12/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-657/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-28,12,2021,,
812,"diciembre 29, 2021",https://lopezobrador.org.mx/2021/12/29/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-658/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-29,12,2021,,
813,"diciembre 30, 2021",https://lopezobrador.org.mx/2021/12/30/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-659/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2021-12-30,12,2021,,
814,"enero 3, 2022",https://lopezobrador.org.mx/2022/01/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-660/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-03,1,2022,,
815,"enero 4, 2022",https://lopezobrador.org.mx/2022/01/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-661/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-04,1,2022,,
816,"enero 5, 2022",https://lopezobrador.org.mx/2022/01/05/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-662/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-05,1,2022,,
817,"enero 6, 2022",https://lopezobrador.org.mx/2022/01/06/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-663/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-06,1,2022,,
818,"enero 7, 2022",https://lopezobrador.org.mx/2022/01/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-664/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-07,1,2022,,
819,"enero 10, 2022",https://lopezobrador.org.mx/2022/01/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-665/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-10,1,2022,,
820,"enero 17, 2022",https://lopezobrador.org.mx/2022/01/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-666/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-17,1,2022,,
821,"enero 18, 2022",https://lopezobrador.org.mx/2022/01/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-667/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-18,1,2022,,
822,"enero 19, 2022",https://lopezobrador.org.mx/2022/01/19/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-668/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-19,1,2022,,
823,"enero 20, 2022",https://lopezobrador.org.mx/2022/01/20/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-669/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-20,1,2022,,
824,"enero 21, 2022",https://lopezobrador.org.mx/2022/01/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-670/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-21,1,2022,,
825,"enero 24, 2022",https://lopezobrador.org.mx/2022/01/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-671/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-24,1,2022,,
826,"enero 25, 2022",https://lopezobrador.org.mx/2022/01/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-672/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-25,1,2022,,
827,"enero 26, 2022",https://lopezobrador.org.mx/2022/01/26/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-673/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-26,1,2022,,
828,"enero 27, 2022",https://lopezobrador.org.mx/2022/01/27/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-674/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-27,1,2022,,
829,"enero 28, 2022",https://lopezobrador.org.mx/2022/01/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-675/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-28,1,2022,,
830,"enero 31, 2022",https://lopezobrador.org.mx/2022/01/31/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-676/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-01-31,1,2022,,
831,"febrero 1, 2022",https://lopezobrador.org.mx/2022/02/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-677/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-01,2,2022,,
832,"febrero 2, 2022",https://lopezobrador.org.mx/2022/02/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-678/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-02,2,2022,,
833,"febrero 3, 2022",https://lopezobrador.org.mx/2022/02/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-679/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador desde Hidalgo,2022-02-03,2,2022,,
834,"febrero 4, 2022",https://lopezobrador.org.mx/2022/02/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-680/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador desde Tlaxcala,2022-02-04,2,2022,,
835,"febrero 7, 2022",https://lopezobrador.org.mx/2022/02/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-681/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-07,2,2022,,
836,"febrero 8, 2022",https://lopezobrador.org.mx/2022/02/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-682/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-08,2,2022,,
837,"febrero 9, 2022",https://lopezobrador.org.mx/2022/02/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-683/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-09,2,2022,,
838,"febrero 10, 2022",https://lopezobrador.org.mx/2022/02/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-684/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-10,2,2022,,
839,"febrero 11, 2022",https://lopezobrador.org.mx/2022/02/11/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-sonora-3/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Sonora",2022-02-11,2,2022,,
840,"febrero 14, 2022",https://lopezobrador.org.mx/2022/02/14/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-685/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-14,2,2022,,
841,"febrero 15, 2022",https://lopezobrador.org.mx/2022/02/15/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-686/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-15,2,2022,,
842,"febrero 16, 2022",https://lopezobrador.org.mx/2022/02/16/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-687/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-16,2,2022,,
843,"febrero 17, 2022",https://lopezobrador.org.mx/2022/02/17/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-tijuana-baja-california-2/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Tijuana, Baja California",2022-02-17,2,2022,,
844,"febrero 18, 2022",https://lopezobrador.org.mx/2022/02/18/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-ciudad-juarez-chihuahua/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Ciudad Juárez, Chihuahua",2022-02-18,2,2022,,
845,"febrero 21, 2022",https://lopezobrador.org.mx/2022/02/21/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-688/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-21,2,2022,,
846,"febrero 22, 2022",https://lopezobrador.org.mx/2022/02/22/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-689/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-22,2,2022,,
847,"febrero 23, 2022",https://lopezobrador.org.mx/2022/02/23/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-690/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-23,2,2022,,
848,"febrero 24, 2022",https://lopezobrador.org.mx/2022/02/24/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-691/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-24,2,2022,,
849,"febrero 25, 2022",https://lopezobrador.org.mx/2022/02/25/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-desde-colima-3/,"Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador, desde Colima",2022-02-25,2,2022,,
850,"febrero 28, 2022",https://lopezobrador.org.mx/2022/02/28/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-692/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-02-28,2,2022,,
851,"marzo 1, 2022",https://lopezobrador.org.mx/2022/03/01/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-693/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-03-01,3,2022,,
852,"marzo 2, 2022",https://lopezobrador.org.mx/2022/03/02/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-694/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-03-02,3,2022,,
853,"marzo 3, 2022",https://lopezobrador.org.mx/2022/03/03/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-695/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-03-03,3,2022,,
854,"marzo 4, 2022",https://lopezobrador.org.mx/2022/03/04/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-696/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-03-04,3,2022,,
855,"marzo 7, 2022",https://lopezobrador.org.mx/2022/03/07/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-697/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-03-07,3,2022,,
856,"marzo 8, 2022",https://lopezobrador.org.mx/2022/03/08/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-698/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-03-08,3,2022,,
857,"marzo 9, 2022",https://lopezobrador.org.mx/2022/03/09/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-699/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-03-09,3,2022,,
858,"marzo 10, 2022",https://lopezobrador.org.mx/2022/03/10/version-estenografica-de-la-conferencia-de-prensa-matutina-del-presidente-andres-manuel-lopez-obrador-700/,Versión estenográfica de la conferencia de prensa matutina del presidente Andrés Manuel López Obrador,2022-03-10,3,2022,,
